timestamp,length,src_mac,dst_mac,src_ip,dst_ip,protocol,src_port,dst_port,ttl,tcp_flags,has_payload,datetime,encryption_flag,enc_protocol,tls_version,cipher_suite,key_exchange,enc_strength,protocol_enc,enc_flag_enc,flags_enc,src_port_norm,dst_port_norm,ttl_norm,anomaly_pred,anomaly_score,anomaly_label
1700000030.79427,611,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,192.168.1.30,151.101.1.140,TLS,33805,443,64,PA,True,2023-11-14 22:13:50.794270039,Encrypted,TLS,SSL 2.0,SSL_CK_RC4_128_WITH_MD5,RSA,DEPRECATED,5,0,1,33805,443,64,1,0.17496573117309872,Normal
1700000072.493053,419,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.11,151.101.1.140,SSH,20667,22,64,PA,True,2023-11-14 22:14:32.493052959,Encrypted,SSH,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,ECDHE,STRONG,4,0,1,20667,22,64,1,0.0816110856830945,Normal
1700000072.921264,74,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.20,172.217.0.0,DNS,2001,53,64,,True,2023-11-14 22:14:32.921263933,Unencrypted,DNS,,,,,0,1,0,2001,53,64,1,0.024913244272370072,Normal
1700000024.850327,162,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.30,1.1.1.1,TLS,53088,443,64,PA,True,2023-11-14 22:13:44.850327015,Encrypted,TLS,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,53088,443,64,1,0.1448705732717976,Normal
1700000077.008237,1270,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,192.168.1.10,1.1.1.1,ICMP,0,0,64,,True,2023-11-14 22:14:37.008236884,Unencrypted,ICMP,,,,,3,1,0,0,0,64,1,0.03809952948948103,Normal
1700000008.680267,70,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.10,172.217.0.0,DNS,6473,53,64,,True,2023-11-14 22:13:28.680267096,Unencrypted,DNS,,,,,0,1,0,6473,53,64,1,0.10086285741531886,Normal
1700000054.279426,1034,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,10.0.0.5,1.1.1.1,ICMP,0,0,64,,True,2023-11-14 22:14:14.279426098,Unencrypted,ICMP,,,,,3,1,0,0,0,64,1,0.04747992388066069,Normal
1700000087.487083,404,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.20,8.8.8.8,TLS,19207,443,64,PA,True,2023-11-14 22:14:47.487082958,Encrypted,TLS,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,19207,443,64,1,0.17078525170672332,Normal
1700000035.012861,1369,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.30,8.8.8.8,HTTP,35427,80,64,PA,True,2023-11-14 22:13:55.012861013,Unencrypted,HTTP,,,,,2,1,1,35427,80,64,1,0.10485236155162148,Normal
1700000070.459003,942,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.11,93.184.216.34,TLS,2235,443,64,PA,True,2023-11-14 22:14:30.459002972,Encrypted,TLS,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,2235,443,64,1,0.13639790671229352,Normal
1700000087.578101,1452,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.30,1.1.1.1,VPN,56289,1194,64,PA,True,2023-11-14 22:14:47.578100920,Encrypted,VPN,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,ECDHE,STRONG,6,0,1,56289,1194,64,-1,-0.03787633824496239,Anomaly
1700000047.388391,628,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.11,172.217.0.0,TLS,53353,443,64,PA,True,2023-11-14 22:14:07.388391018,Encrypted,TLS,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,ECDHE,STRONG,5,0,1,53353,443,64,1,0.1517462856873858,Normal
1700000039.961054,626,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,10.0.0.5,172.217.0.0,SSH,13855,22,64,PA,True,2023-11-14 22:13:59.961054087,Encrypted,SSH,TLS 1.3,TLS_AES_128_GCM_SHA256,ECDHE,STRONG,4,0,1,13855,22,64,1,0.08021085815096185,Normal
1700000037.342687,845,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.20,93.184.216.34,ICMP,0,0,64,,True,2023-11-14 22:13:57.342686892,Unencrypted,ICMP,,,,,3,1,0,0,0,64,1,0.05868465467537842,Normal
1700000046.549638,232,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.20,8.8.8.8,SSH,58087,22,64,PA,True,2023-11-14 22:14:06.549638033,Encrypted,SSH,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,4,0,1,58087,22,64,1,0.01954252187318084,Normal
1700000060.040515,881,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.30,8.8.8.8,SSH,62680,22,64,PA,True,2023-11-14 22:14:20.040514946,Encrypted,SSH,TLS 1.3,TLS_AES_128_GCM_SHA256,ECDHE,STRONG,4,0,1,62680,22,64,1,0.037623215581328195,Normal
1700000064.826729,794,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.20,151.101.1.140,TLS,13412,443,64,PA,True,2023-11-14 22:14:24.826729059,Encrypted,TLS,SSL 2.0,SSL_CK_RC4_128_WITH_MD5,RSA,DEPRECATED,5,0,1,13412,443,64,1,0.18244530090481736,Normal
1700000025.632035,202,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,10.0.0.5,1.1.1.1,TLS,10310,443,64,PA,True,2023-11-14 22:13:45.632035017,Encrypted,TLS,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,ECDHE,STRONG,5,0,1,10310,443,64,1,0.14425001904879287,Normal
1700000038.388291,819,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.20,172.217.0.0,TLS,45987,443,64,PA,True,2023-11-14 22:13:58.388290882,Encrypted,TLS,SSL 3.0,TLS_RSA_WITH_3DES_EDE_CBC_SHA,RSA,WEAK,5,0,1,45987,443,64,1,0.17260217917583331,Normal
1700000025.201811,1231,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.30,93.184.216.34,TLS,52466,443,64,PA,True,2023-11-14 22:13:45.201811075,Encrypted,TLS,TLS 1.2,TLS_RSA_WITH_AES_256_CBC_SHA256,RSA,MODERATE,5,0,1,52466,443,64,1,0.1538178320617376,Normal
1700000058.193531,686,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.10,1.1.1.1,TLS,34781,443,64,PA,True,2023-11-14 22:14:18.193531036,Encrypted,TLS,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,34781,443,64,1,0.17837144986493253,Normal
1700000097.4608,74,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.20,1.1.1.1,DNS,58216,53,64,,True,2023-11-14 22:14:57.460799932,Unencrypted,DNS,,,,,0,1,0,58216,53,64,1,0.04277588396153931,Normal
1700000093.301332,94,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.11,93.184.216.34,TLS,23470,443,64,PA,True,2023-11-14 22:14:53.301331997,Encrypted,TLS,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,23470,443,64,1,0.1470380149415978,Normal
1700000083.633141,1042,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,192.168.1.20,93.184.216.34,TLS,1975,443,64,PA,True,2023-11-14 22:14:43.633141041,Encrypted,TLS,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,1975,443,64,1,0.12662941994935578,Normal
1700000083.008664,420,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.10,8.8.8.8,TLS,12050,443,64,PA,True,2023-11-14 22:14:43.008663893,Encrypted,TLS,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,ECDHE,STRONG,5,0,1,12050,443,64,1,0.16632749228747296,Normal
1700000079.251118,280,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.20,93.184.216.34,HTTP,42105,80,64,PA,True,2023-11-14 22:14:39.251117945,Unencrypted,HTTP,,,,,2,1,1,42105,80,64,1,0.12373665371525133,Normal
1700000050.423749,74,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.20,8.8.8.8,DNS,23716,53,64,,True,2023-11-14 22:14:10.423748970,Unencrypted,DNS,,,,,0,1,0,23716,53,64,1,0.07161536337843077,Normal
1700000010.704218,1418,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,10.0.0.5,1.1.1.1,TLS,37741,443,64,PA,True,2023-11-14 22:13:30.704217911,Encrypted,TLS,TLS 1.3,TLS_AES_128_GCM_SHA256,ECDHE,STRONG,5,0,1,37741,443,64,1,0.12766039791242734,Normal
1700000044.112249,525,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.11,1.1.1.1,ICMP,0,0,64,,True,2023-11-14 22:14:04.112248898,Unencrypted,ICMP,,,,,3,1,0,0,0,64,1,0.03086470213873005,Normal
1700000047.650514,74,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,10.0.0.5,1.1.1.1,DNS,34335,53,64,,True,2023-11-14 22:14:07.650513887,Unencrypted,DNS,,,,,0,1,0,34335,53,64,1,0.07704452863510092,Normal
1700000082.986931,1281,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,192.168.1.30,151.101.1.140,TLS,38309,443,64,PA,True,2023-11-14 22:14:42.986931086,Encrypted,TLS,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,38309,443,64,1,0.1655703112552404,Normal
1700000084.813336,70,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,192.168.1.20,151.101.1.140,DNS,8027,53,64,,True,2023-11-14 22:14:44.813335896,Unencrypted,DNS,,,,,0,1,0,8027,53,64,1,0.10801628697491583,Normal
1700000058.132995,1384,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.10,93.184.216.34,HTTP,33457,80,64,PA,True,2023-11-14 22:14:18.132994890,Unencrypted,HTTP,,,,,2,1,1,33457,80,64,1,0.10351765440756411,Normal
1700000091.259285,1469,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,192.168.1.20,151.101.1.140,TLS,61586,443,64,PA,True,2023-11-14 22:14:51.259284972,Encrypted,TLS,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,61586,443,64,1,0.07863269087986191,Normal
1700000051.435235,1251,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.11,151.101.1.140,HTTP,25452,80,64,PA,True,2023-11-14 22:14:11.435235023,Unencrypted,HTTP,,,,,2,1,1,25452,80,64,1,0.12236427544898254,Normal
1700000058.499078,683,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.20,151.101.1.140,TLS,42411,443,64,PA,True,2023-11-14 22:14:18.499078035,Encrypted,TLS,TLS 1.3,TLS_AES_128_GCM_SHA256,ECDHE,STRONG,5,0,1,42411,443,64,1,0.17250221894736623,Normal
1700000021.03627,72,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.20,172.217.0.0,DNS,54356,53,64,,True,2023-11-14 22:13:41.036269903,Unencrypted,DNS,,,,,0,1,0,54356,53,64,1,0.05864787107411584,Normal
1700000077.775437,194,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.20,151.101.1.140,TLS,49617,443,64,PA,True,2023-11-14 22:14:37.775437117,Encrypted,TLS,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,ECDHE,STRONG,5,0,1,49617,443,64,1,0.1566630164553141,Normal
1700000049.670754,70,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.10,172.217.0.0,DNS,44742,53,64,,True,2023-11-14 22:14:09.670753956,Unencrypted,DNS,,,,,0,1,0,44742,53,64,1,0.11229214306649105,Normal
1700000104.011186,70,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,10.0.0.5,1.1.1.1,DNS,10779,53,64,,True,2023-11-14 22:15:04.011185884,Unencrypted,DNS,,,,,0,1,0,10779,53,64,1,0.1079760454266746,Normal
1700000021.593622,1131,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,192.168.1.30,8.8.8.8,SSH,18480,22,64,PA,True,2023-11-14 22:13:41.593621969,Encrypted,SSH,TLS 1.0,TLS_RSA_WITH_DES_CBC_SHA,RSA,WEAK,4,0,1,18480,22,64,1,0.08534293592900943,Normal
1700000085.857055,865,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.20,93.184.216.34,HTTP,11604,80,64,PA,True,2023-11-14 22:14:45.857054949,Unencrypted,HTTP,,,,,2,1,1,11604,80,64,1,0.12312498594610849,Normal
1700000102.549007,242,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,10.0.0.5,172.217.0.0,HTTP,25629,80,64,PA,True,2023-11-14 22:15:02.549006939,Unencrypted,HTTP,,,,,2,1,1,25629,80,64,1,0.10396591203860128,Normal
1700000018.082536,1475,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,10.0.0.5,93.184.216.34,TLS,60844,443,64,PA,True,2023-11-14 22:13:38.082535982,Encrypted,TLS,TLS 1.2,TLS_RSA_WITH_AES_256_CBC_SHA256,RSA,MODERATE,5,0,1,60844,443,64,1,0.08116917390257306,Normal
1700000063.494385,63,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,10.0.0.5,172.217.0.0,TLS,23730,443,64,PA,True,2023-11-14 22:14:23.494385004,Encrypted,TLS,TLS 1.3,TLS_AES_128_GCM_SHA256,ECDHE,STRONG,5,0,1,23730,443,64,1,0.13899416696326922,Normal
1700000078.520032,1283,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,192.168.1.30,8.8.8.8,TLS,44594,443,64,PA,True,2023-11-14 22:14:38.520031928,Encrypted,TLS,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,ECDHE,STRONG,5,0,1,44594,443,64,1,0.15322737493016575,Normal
1700000091.197935,943,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.20,1.1.1.1,TLS,13621,443,64,PA,True,2023-11-14 22:14:51.197935104,Encrypted,TLS,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,13621,443,64,1,0.18256141580778829,Normal
1700000102.832399,1339,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,192.168.1.10,93.184.216.34,HTTP,42745,80,64,PA,True,2023-11-14 22:15:02.832398891,Unencrypted,HTTP,,,,,2,1,1,42745,80,64,1,0.1140044244964935,Normal
1700000055.327707,1286,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.10,8.8.8.8,HTTP,48088,80,64,PA,True,2023-11-14 22:14:15.327707052,Unencrypted,HTTP,,,,,2,1,1,48088,80,64,1,0.12343900529748647,Normal
1700000009.016385,1275,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,192.168.1.30,151.101.1.140,VPN,36949,1194,64,PA,True,2023-11-14 22:13:29.016385078,Encrypted,VPN,TLS 1.0,TLS_RSA_WITH_RC4_128_SHA,RSA,WEAK,6,0,1,36949,1194,64,-1,-0.014049951636856406,Anomaly
1700000024.006491,996,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.30,172.217.0.0,TLS,50204,443,64,PA,True,2023-11-14 22:13:44.006490946,Encrypted,TLS,TLS 1.2,TLS_RSA_WITH_AES_256_CBC_SHA256,RSA,MODERATE,5,0,1,50204,443,64,1,0.16681070489628264,Normal
1700000078.759034,1367,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,192.168.1.11,8.8.8.8,FTP,55279,21,64,PA,True,2023-11-14 22:14:38.759033918,Unencrypted,FTP,,,,,1,1,1,55279,21,64,1,0.008986593065174686,Normal
1700000093.520499,919,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.10,151.101.1.140,TLS,19038,443,64,PA,True,2023-11-14 22:14:53.520498990,Encrypted,TLS,TLS 1.3,TLS_AES_128_GCM_SHA256,ECDHE,STRONG,5,0,1,19038,443,64,1,0.18363754471622407,Normal
1700000009.282979,1220,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.30,8.8.8.8,TLS,6224,443,64,PA,True,2023-11-14 22:13:29.282979012,Encrypted,TLS,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,6224,443,64,1,0.15415962722760257,Normal
1700000032.508041,405,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,192.168.1.10,151.101.1.140,SSH,34082,22,64,PA,True,2023-11-14 22:13:52.508040905,Encrypted,SSH,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,ECDHE,STRONG,4,0,1,34082,22,64,1,0.07456699207419326,Normal
1700000018.03823,669,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,10.0.0.5,93.184.216.34,HTTP,64877,80,64,PA,True,2023-11-14 22:13:38.038229942,Unencrypted,HTTP,,,,,2,1,1,64877,80,64,1,0.08083162118066889,Normal
1700000075.773142,861,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,192.168.1.20,1.1.1.1,SSH,58986,22,64,PA,True,2023-11-14 22:14:35.773142099,Encrypted,SSH,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,4,0,1,58986,22,64,1,0.04972528249888175,Normal
1700000108.964784,1277,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,10.0.0.5,172.217.0.0,SSH,41896,22,64,PA,True,2023-11-14 22:15:08.964783907,Encrypted,SSH,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,ECDHE,STRONG,4,0,1,41896,22,64,1,0.054816180237097,Normal
1700000007.034221,872,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.30,172.217.0.0,TLS,8382,443,64,PA,True,2023-11-14 22:13:27.034220934,Encrypted,TLS,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,ECDHE,STRONG,5,0,1,8382,443,64,1,0.17365450293150886,Normal
1700000033.785136,72,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,10.0.0.5,172.217.0.0,DNS,5808,53,64,,True,2023-11-14 22:13:53.785135984,Unencrypted,DNS,,,,,0,1,0,5808,53,64,1,0.06194376179061034,Normal
1700000080.084776,371,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.11,1.1.1.1,TLS,50215,443,64,PA,True,2023-11-14 22:14:40.084775925,Encrypted,TLS,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,ECDHE,STRONG,5,0,1,50215,443,64,1,0.1634059050150335,Normal
1700000024.226003,1342,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,192.168.1.11,1.1.1.1,FTP,40250,21,64,PA,True,2023-11-14 22:13:44.226002932,Unencrypted,FTP,,,,,1,1,1,40250,21,64,1,0.03165412495897235,Normal
1700000073.744681,353,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.30,172.217.0.0,TLS,4991,443,64,PA,True,2023-11-14 22:14:33.744680882,Encrypted,TLS,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,ECDHE,STRONG,5,0,1,4991,443,64,1,0.1462199653378985,Normal
1700000095.731728,609,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,10.0.0.5,172.217.0.0,TLS,63490,443,64,PA,True,2023-11-14 22:14:55.731728077,Encrypted,TLS,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,63490,443,64,1,0.10276630856365443,Normal
1700000048.671686,70,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,10.0.0.5,172.217.0.0,DNS,4650,53,64,,True,2023-11-14 22:14:08.671685934,Unencrypted,DNS,,,,,0,1,0,4650,53,64,1,0.08213550328409613,Normal
1700000091.958215,1396,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,192.168.1.10,8.8.8.8,TLS,54711,443,64,PA,True,2023-11-14 22:14:51.958214998,Encrypted,TLS,TLS 1.3,TLS_AES_128_GCM_SHA256,ECDHE,STRONG,5,0,1,54711,443,64,1,0.11978573834423079,Normal
1700000075.308985,1100,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.20,93.184.216.34,TLS,61804,443,64,PA,True,2023-11-14 22:14:35.308984995,Encrypted,TLS,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,61804,443,64,1,0.11748437761999392,Normal
1700000003.074005,263,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.20,1.1.1.1,HTTP,53853,80,64,PA,True,2023-11-14 22:13:23.074004889,Unencrypted,HTTP,,,,,2,1,1,53853,80,64,1,0.10800326946486072,Normal
1700000011.375177,174,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.10,8.8.8.8,TLS,7801,443,64,PA,True,2023-11-14 22:13:31.375176907,Encrypted,TLS,TLS 1.0,TLS_RSA_WITH_RC4_128_SHA,RSA,WEAK,5,0,1,7801,443,64,1,0.140504797142688,Normal
1700000011.141398,70,aa:bb:cc:dd:ee:05,02:42:b8:84:18:3d,192.168.1.30,1.1.1.1,DNS,53472,53,64,,True,2023-11-14 22:13:31.141397953,Unencrypted,DNS,,,,,0,1,0,53472,53,64,1,0.10448129287800212,Normal
1700000066.735744,771,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.20,1.1.1.1,VPN,42326,1194,64,PA,True,2023-11-14 22:14:26.735743999,Encrypted,VPN,TLS 1.2,TLS_RSA_WITH_AES_256_CBC_SHA256,RSA,MODERATE,6,0,1,42326,1194,64,-1,-0.012257026491728884,Anomaly
1700000100.844025,1211,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,10.0.0.5,1.1.1.1,TLS,6530,443,64,PA,True,2023-11-14 22:15:00.844024897,Encrypted,TLS,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,ECDHE,STRONG,5,0,1,6530,443,64,1,0.1551400056420712,Normal
1700000080.267783,54,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.10,1.1.1.1,TLS,23948,443,64,PA,False,2023-11-14 22:14:40.267782927,Encrypted,TLS,TLS 1.3,TLS_AES_128_GCM_SHA256,ECDHE,STRONG,5,0,1,23948,443,64,1,0.13221794643772922,Normal
1700000002.834203,82,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.10,172.217.0.0,TLS,64979,443,64,PA,True,2023-11-14 22:13:22.834203005,Encrypted,TLS,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,64979,443,64,1,0.07903116554352396,Normal
1700000044.622553,120,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,192.168.1.11,93.184.216.34,TLS,10895,443,64,PA,True,2023-11-14 22:14:04.622553110,Encrypted,TLS,TLS 1.2,TLS_RSA_WITH_AES_256_CBC_SHA256,RSA,MODERATE,5,0,1,10895,443,64,1,0.13420498319168056,Normal
1700000044.185866,1224,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,192.168.1.11,1.1.1.1,TLS,2474,443,64,PA,True,2023-11-14 22:14:04.185866117,Encrypted,TLS,TLS 1.0,TLS_RSA_WITH_DES_CBC_SHA,RSA,WEAK,5,0,1,2474,443,64,1,0.1270578982008997,Normal
1700000011.431553,718,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.30,172.217.0.0,TLS,29334,443,64,PA,True,2023-11-14 22:13:31.431552887,Encrypted,TLS,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,29334,443,64,1,0.18292767011916955,Normal
1700000006.624765,687,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,192.168.1.10,8.8.8.8,HTTP,14042,80,64,PA,True,2023-11-14 22:13:26.624764919,Unencrypted,HTTP,,,,,2,1,1,14042,80,64,1,0.1150218096721084,Normal
1700000020.926251,72,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.11,8.8.8.8,DNS,21061,53,64,,True,2023-11-14 22:13:40.926250935,Unencrypted,DNS,,,,,0,1,0,21061,53,64,1,0.06453486187528867,Normal
1700000071.017049,506,aa:bb:cc:dd:ee:04,02:42:b8:84:18:3d,192.168.1.11,93.184.216.34,TLS,6735,443,64,PA,True,2023-11-14 22:14:31.017049074,Encrypted,TLS,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,ECDHE,STRONG,5,0,1,6735,443,64,1,0.16488773833712927,Normal
1700000063.141548,70,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.20,1.1.1.1,DNS,30295,53,64,,True,2023-11-14 22:14:23.141547918,Unencrypted,DNS,,,,,0,1,0,30295,53,64,1,0.11387398596710463,Normal
1700000018.374398,105,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.10,172.217.0.0,TLS,1125,443,64,PA,True,2023-11-14 22:13:38.374397993,Encrypted,TLS,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,5,0,1,1125,443,64,1,0.08198441186540784,Normal
1700000021.057821,1211,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.20,8.8.8.8,FTP,13042,21,64,PA,True,2023-11-14 22:13:41.057821035,Unencrypted,FTP,,,,,1,1,1,13042,21,64,1,0.05083942026259125,Normal
1700000068.672799,947,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,10.0.0.5,93.184.216.34,TLS,4030,443,64,PA,True,2023-11-14 22:14:28.672799110,Encrypted,TLS,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,ECDHE,STRONG,5,0,1,4030,443,64,1,0.1482500267660284,Normal
1700000083.807488,693,aa:bb:cc:dd:ee:02,02:42:b8:84:18:3d,192.168.1.30,1.1.1.1,HTTP,35494,80,64,PA,True,2023-11-14 22:14:43.807487965,Unencrypted,HTTP,,,,,2,1,1,35494,80,64,1,0.13119274584047746,Normal
1700000090.996948,1458,aa:bb:cc:dd:ee:03,02:42:b8:84:18:3d,192.168.1.11,151.101.1.140,TLS,64611,443,64,PA,True,2023-11-14 22:14:50.996948004,Encrypted,TLS,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,ECDHE,STRONG,5,0,1,64611,443,64,1,0.05365380639138251,Normal
1700000091.475224,1061,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,192.168.1.11,1.1.1.1,SSH,24750,22,64,PA,True,2023-11-14 22:14:51.475224018,Encrypted,SSH,TLS 1.3,TLS_AES_256_GCM_SHA384,ECDHE,STRONG,4,0,1,24750,22,64,1,0.08553485151595208,Normal
1700000128.995053,74,aa:bb:cc:dd:ee:01,02:42:b8:84:18:3d,10.0.0.5,93.184.216.34,DNS,7012,53,64,,True,2023-11-14 22:15:28.995053053,Unencrypted,DNS,,,,,0,1,0,7012,53,64,1,0.05406355597269963,Normal
